,index,content,type,label
7121,17983,"<p>已知在平面直角坐标系中有两点$$A\left( 1,0 \right)$$，$$B\left( 0,-1 \right)$$，动点$$P$$在反比例函数$$y=\frac{2}{x}$$的图象上运动，当线段$$PA$$与线段$$PB$$之差的绝对值最大时，点$$P$$的坐标为&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>解：如图，</p>
<p><img alt="""" height=""231"" src=""https://taltools.speiyou.com"" width=""262"" /></p>
<p>设直线$$AB$$的解析式为$$y=kx+b$$，</p>
<p>将$$A\left( 1,0 \right)$$、$$B\left( 0,-1 \right)$$代入，得：</p>
<p>$$\begin{cases}k+b=0 \\ b=-1 \\\end{cases}$$，</p>
<p>解得：$$\begin{cases}k=1 \\ b=-1 \\\end{cases}$$，</p>
<p>$$\therefore $$直线$$AB$$的解析式为$$y=x-1$$，</p>
<p>直线$$AB$$与双曲线$$y=\frac{2}{x}$$的交点即为所求点$$P$$，此时$$\left| PA-PB \right|=AB$$，即线段$$PA$$与线段$$PB$$之差的绝对值取最大值，</p>
<p>由$$\begin{cases} y=x-1 \\ y=\frac{2}{x} \\\end{cases}$$可得$$\begin{cases} x=-1 \\ y=-2 \\\end{cases}$$或$$\begin{cases} x=2 \\ y=1 \\\end{cases}$$，</p>
<p>$$\therefore $$点$$P$$的坐标为$$\left( -1,-2 \right)$$或$$\left( 2,1 \right)$$，</p>
<p>故答案为：$$\left( -1,-2 \right)$$或$$\left( 2,1 \right)$$．</p>",普通题,根据条件写一次函数解析式
7122,20811,"<p>用科学记数法表示：$$-206$$亿$$=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>$$-206$$亿$$=-20600000000$$</p>
<p>$$=-2.06\times {{10}^{10}}$$．</p>
<p>故答案为：$$-2.06\times 10^{10}$$．</p>",普通题,科学记数法：表示较大的数
7123,3675,"<p>如图，一次函数$$y=ax+b$$的图象经过$A、B$两点，则关于$$x$$的不等式$$ax+b  <  0$$的解集是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
<p><img alt="""" height=""192"" src=""https://taltools.speiyou.com"" width=""197"" /></p>
解析：
<p>由图象知，$$ax+b  <  0$$，即$$y  <  0$$则图象在$$x$$轴下方，所以$$x  <  2$$</p>",普通题,一次函数的图象特征与性质
7124,12522,"<p>$$\sqrt{2a+3}$$．</p>

解析：
<p>∵$$2a+3\geqslant 0$$，</p>
<p>&there4;$$a\geqslant -\frac{3}{2}$$．</p>
<p>&there4;当$$a\geqslant -\frac{3}{2}$$时，$$\sqrt{2a+3}$$在实数范围内有意义．</p>",普通题,二次根式有意义的条件
7125,25832,"<p>二次函数$$y={{x}^{2}}+4$$与一次函数$$y=2x+b$$只有唯一公共点，则$$b=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>联立$$\begin{cases}y={{x}^{2}}+4 \\ y=2x+6 \\\end{cases}$$，</p>
<p>整理得$${{x}^{2}}+4=2x+b$$，</p>
<p>$${{x}^{2}}-2x+4-b=0$$，</p>
<p>∵两个函数有唯一公共点，</p>
<p>&there4;$$\Delta ={{\left( -2 \right)}^{2}}-4\left( 4-b \right)=0$$，</p>
<p>$$4-16+4b=0$$，</p>
<p>$$4b=12$$，</p>
<p>$$b=3$$．</p>",普通题,一次函数与二次函数的交点
7126,27206,"<p>计算：$$|\sqrt{3}-\sqrt{2}|+\sqrt{2}$$．</p>
解析：
<p>$$~~~~|\sqrt{3}-\sqrt{2}|+\sqrt{2}$$</p>
<p>$$=\sqrt{3}-\sqrt{2}+\sqrt{2}$$</p>
<p>$$=\sqrt{3}$$．</p>",普通题,二次根式的加减以及混合运算
7127,20432,"<p>$${{a}^{2}}-3a+1=0$$，则$${{a}^{4}}+\frac{1}{{{a}^{4}}}=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>

解析：
<p>$${{a}^{2}}+1=3a$$，则$$a+\frac{1}{a}=3$$，</p>
<p>&there4;$${{a}^{2}}+\frac{1}{{{a}^{2}}}={{\left( a+\frac{1}{a} \right)}^{2}}-2=7$$，$${{a}^{4}}+\frac{1}{{{a}^{4}}}={{\left( {{a}^{2}}+\frac{1}{{{a}^{2}}} \right)}^{2}}-2=47$$．</p>
",普通题,完全平方公式的计算-不含分式
7128,34452,"<p><span>$$\left( 2a+b \right)\left( 2a-b \right)+b\left( 2a+b \right)-4{{a}^{2}}b\div b$$．</span></p>
解析：
<p style=""text-align:start; text-indent:0px"">原式$$=4{{a}^{2}}-{{b}^{2}}+2ab+{{b}^{2}}-4{{a}^{2}}$$</p>
<p style=""text-align:start; text-indent:0px"">$$=2ab$$．</p>",普通题,整式乘除的综合
7129,20578,"<p>某商品的原价为$$120$$元，如果经过两次降价，且每次降价的百分率都是$$m$$，那么该商品现在的价格是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;(结果用含$$m$$的代数式表示)元．</p>
解析：
<p>解：商品的原价为$$120$$元，设每次降价的百分率都是$$m$$，</p>
<p>则该商品现在的价格是$$120{{\left( 1-m \right)}^{2}}$$元．</p>
<p>故答案为：$$120{{\left( 1-m \right)}^{2}}$$．</p>",普通题,列代数式
7130,33799,"<p>$$a{{b}^{2}}-4ab+4a$$．</p>
解析：
<p>$$ab^{2}-4ab+4a$$</p>
<p>$$=a(b^{2}-4b+4)$$</p>
<p>$$=a(b-2)^{2}$$．</p>",普通题,提公因式+完全平方
7131,35018,"<p>如图所示，用$$8$$块相同的长方形地砖拼成一个长方形地面，则每块长方形地砖的长和宽分别是（ &nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""101"" src=""https://taltools.speiyou.com"" width=""184"" /></p>
解析：
<p>由题图的中间部分可知，长方形地砖的$$4$$个宽就是长方形地面的宽$$60\text{cm}$$，</p>
<p>所以地砖的宽是$$15\text{cm}$$，</p>
<p>由地面的上，下两边可知，</p>
<p>两块地砖的长等于一块地砖的长加上三块地砖的宽，</p>
<p>所以地砖的长为宽的$$3$$倍，</p>
<p>即长是$$3\times15=45$$（$$\text{cm}$$）．</p>",普通题,有理数乘除法与实际问题
7132,9257,"<p>已知$$p$$、$$q$$都是质数，且使得关于$$x$$的方程$${{x}^{2}}-\left(8p-10q\right)x+5pq=0$$至少有一个正整数根，求所有的质数对$$(p$$，$$q)$$．</p>
解析：
<p>设方程的两根为$${{x}_{1}}$$，$${{x}_{2}}$$，则</p>
<p>$$\begin{cases}{{x}_{1}}+{{x}_{2}}=8p-10q① \\ {{x}_{1}}{{x}_{2}}=5pq② \\\end{cases}$$</p>
<p>因$$p$$、$$q$$都是质数,$${{x}_{1}}$$或$${{x}_{2}}$$为正整数，由②式得</p>
<p>$$\begin{cases}{{x}_{1}}=1 \\ {{x}_{2}}=5pq \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=5 \\ {{x}_{2}}=pq \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=p \\ {{x}_{2}}=5q \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=q \\ {{x}_{2}}=5p \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=5p \\ {{x}_{2}}=q \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=5q \\ {{x}_{2}}=p \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=5pq \\ {{x}_{2}}=1 \\\end{cases}$$，$$\begin{cases}{{x}_{1}}=pq \\ {{x}_{2}}=5 \\\end{cases}$$</p>
<p>(1)当$${{x}_{1}}=1$$，$${{x}_{2}}=5pq$$或$${{x}_{1}}=5pq$$，$${{x}_{2}}=1$$时，代入①得</p>
<p>$$1+5pq=8p-10q$$</p>
<p>即$$5q\left(p+2\right)-8\left(p+2\right)=-17\Rightarrow \left(p+2\right)\left(5q-8\right)=-17$$</p>
<p>因$$p$$、$$q$$都是质数，$$p+2\geqslant 4$$，$$q\geqslant 2$$，$$5q-8&gt;0$$，所以此时无解</p>
<p>(2)当$${{x}_{1}}=5$$，$${{x}_{2}}=pq$$或$${{x}_{1}}=pq$$，$${{x}_{2}}=5$$时，</p>
<p>$$5+pq=8p-10q$$</p>
<p>即$$p(q-8)+10(q-8)=-85\Rightarrow (q-8)(p+10)=-85=-5\times 17$$</p>
<p>又$$p+10\geqslant 12$$，$$\therefore \begin{cases}q-8=-1 \\ p+10=85 \\\end{cases}$$，$$\begin{cases}q-8=-5 \\ p+10=17 \\\end{cases}$$</p>
<p>此时只有当$$q=3$$，$$p=7$$时成立</p>
<p>(3)当$${{x}_{1}}=p$$，$${{x}_{2}}=5q$$或$${{x}_{1}}=5q$$，$${{x}_{2}}=p$$时，$$p+5q=8p-10q$$即$$7p=15q$$</p>
<p>于是$$15$$整除$$7p$$，又$$15$$与$$7$$互质，所以$$15$$整除$$p$$，与$$p$$为质数矛盾</p>
<p>(4)当$${{x}_{1}}=q$$，$${{x}_{2}}=5p$$或$${{x}_{1}}=5p$$，$${{x}_{2}}=q$$，则$$q+5p=8p-10q$$，$$11q=3p$$</p>
<p>又$$p$$、$$q$$都是质数，所以$$p=11$$，$$q=3$$．</p>
<p>综上，所有的质数对为$$(7,3)$$，$$(11,3)$$．</p>",普通题,一元二次方程根与系数的关系
7133,8651,"<p align=""left"">用树状图或列表法表示所有可能的结果．</p>
解析：
<p>列表如下：</p>
<table border=""1"" cellpadding=""0"" cellspacing=""0"">
	<tbody>
		<tr>
			<td style=""text-align:center; width:142px"">&nbsp;</td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$1$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$-2$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$3$$</p></td>
		</tr>
		<tr>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$4$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(1,4)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(-2,4)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(3,4)$$</p></td>
		</tr>
		<tr>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$-5$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(1,-5)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(-2,-5)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(3,-5)$$</p></td>
		</tr>
		<tr>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$6$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(1,6)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(-2,6)$$</p></td>
			<td style=""width:142px"">
			<p style=""text-align:center"">$$(3,6)$$</p></td>
		</tr>
	</tbody>
</table>",普通题,列表法
7134,51081,"<p>如图，直线$$AB$$、$$CD$$相交于点$$O$$，$$EO\bot AB$$，垂足为$$O$$，$$\angle EOC=36{}^\circ {{24}^{\prime }}$$．则$$\angle BOD$$的度数为（ &nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""139"" src=""https://taltools.speiyou.com"" width=""158"" /></p>
解析：
<p>∵$$EO\bot AB$$，</p>
<p>&there4;$$\angle EOA=\angle EOB=90{}^\circ $$，</p>
<p>又∵$$\angle EOC=36{}^\circ {{24}^{\prime }}$$，</p>
<p>&there4;$$\angle AOC=90{}^\circ -36{}^\circ {{24}^{\prime }}=53{}^\circ {{36}^{\prime }}$$，</p>
<p>&there4;$$\angle BOD=\angle AOC=53{}^\circ {{36}^{\prime }}$$，</p>
<p>故选$$\text{B}$$．</p>",普通题,角的和差的计算与证明-不需要分类讨论
7135,29885,"<p>求该文教店购进甲，乙两种钢笔各多少支？</p>
解析：
<p>设甲$$x$$支，乙$$y$$支，</p>
<p>$$\begin{cases}12x+10y=1200 \\ (15-12)x+(12-10)y=270 \\\end{cases}$$，</p>
<p>解得$$\begin{cases}x=50 \\ y=60 \\\end{cases}$$．</p>",普通题,二元一次方程组的经济问题
7136,17739,"<p>数$$2018$$在第&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;行，第&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;列．</p>
解析：
<p>$$2018\div10=201\ldots\ldots8$$，</p>
<p>&there4;数$$2018$$在第$$202$$行，第$$8$$列．</p>",普通题,数列找规律-其他数列规律
7137,43753,"<p>如图所示，该几何体的俯视图是（&nbsp; ）．</p>

<p><img src=""https://taltools.speiyou.com"" style=""float: right; width: 136px; height: 106px;"" /></p>

解析：
<p>俯视图为从上往下观察几何体，易得图中几何体的俯视图为选项$$\text{A}$$中的图．</p> ",普通题,简单几何体三视图
7138,9952,"<p>如图$$2$$，正方形$$DEFG$$绕点$$D$$旋转的过程中，取$$AG$$的中点$$M$$，连接$$DM$$、$$CE$$，猜想：$$DM$$和$$CE$$之间有何等量关系？并利用图$$2$$加以证明．</p>
解析：
<p>解：猜想：$$DM=\frac{1}{2}CE$$，</p>
<p>证明：如图$$2$$，延长$$DM$$到点$$N$$，使$$DM=NM$$，连接$$NG$$，</p>
<p><img alt="""" height=""116"" src=""https://taltools.speiyou.com"" width=""110"" /></p>
<p>在$$\triangle ADM$$与$$\triangle GNM$$中，$$\begin{cases}AM=GM \\ \angle AMD=\angle GMN \\ DM=NM \\\end{cases}$$，</p>
<p>$$\therefore \triangle ADM$$≌$$\triangle GNM\left( \text{SAS} \right)$$，</p>
<p>$$\therefore AD=GN$$，$$\angle DAM=\angle NGM$$，</p>
<p>$$\because AD=DC$$，</p>
<p>$$\therefore GN=DC$$，</p>
<p>$$\because \angle DAM=\angle NGM$$，</p>
<p>$$\therefore AD//GN$$，</p>
<p>$$\therefore \angle ADG+\angle EDC=\angle ADG+\angle DGN=180{}^\circ $$，</p>
<p>$$\therefore \angle DGN=\angle EDC$$，</p>
<p>$$\therefore \triangle DGN$$≌$$\triangle EDC\left( \text{SAS} \right)$$，</p>
<p>$$\therefore DN=EC$$，</p>
<p>$$\because DN=DM+MN=2DM$$，</p>
<p>$$\therefore DM=\frac{1}{2}EC$$．</p>",普通题,SAS
7139,19193,"<p>若$$x&lt;-2$$，则$$y=|1-| 1+x| |=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>

解析：
<p>∵$$x&lt;-2$$，</p>
<p>&there4;$$1+x&lt;-1&lt;0$$，</p>
<p>&there4;$$y=|1-| 1+x| |=|1+1+x|=|2+x|$$，</p>
<p>∵$$x&lt;-2$$，</p>
<p>&there4;$$2+x&lt;0$$，</p>
<p>&there4;$$y=|2+x|=-2-x$$</p>",普通题,绝对值的非负性
7140,18372,"<p>$$\left( -1\frac{1}{2} \right)+\frac{5}{6}$$．</p>
解析：
<p>$$~~~\left( -1\frac{1}{2} \right)+\frac{5}{6}$$</p>
<p>$$=-\frac{9}{6}+\frac{5}{6}$$</p>
<p>$$=-\left( \frac{9}{6}-\frac{5}{6} \right)$$</p>
<p>$$=-\frac{4}{6}=-\frac{2}{3}$$．</p>",普通题,有理数加法运算
7141,33839,"<p>如图，⊙$$O$$中，$$\angle ABC=45{}^\circ $$，则$$\angle AOC$$等于（ &nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""134"" src=""https://taltools.speiyou.com"" width=""155"" /></p>
解析：
<p>∵$$\angle ABC$$与$$\angle AOC$$是一条弧所对的圆周角与圆心角，$$\angle ABC=45{}^\circ $$</p>
<p>&there4;$$AOC=2\angle ABC=2\times 45{}^\circ =90{}^\circ $$．</p>
<p>故选$$\text{C}$$．</p>",普通题,圆周角定理以及应用
7142,54143,"<p>若$$m$$的值等于$$1$$时，求抛物线与线段$$AB$$的交点个数．</p>
解析：
<p>$$B$$坐标为$$\left( 2m+1,1 \right)$$，$$l:y=1$$，</p>
<p>当$$m=1$$时：抛物线$$y={{x}^{2}}-2x+1$$，$$B\left( 3,1 \right)$$，</p>
<p>令$$y=1$$，即$${{x}^{2}}-2x+1=1\Rightarrow {{x}_{1}}=0$$，$${{x}_{2}}=2$$，</p>
<p>∵$${{x}_{1}}$$，$${{x}_{2}}$$均在$$0$$和$$3$$之间，</p>
<p>&there4;有两个交点．</p>",普通题,一次函数与二次函数的交点
7143,30694,"<p>点$$P(2m-1,3)$$在第二象限，则$$m$$的取值范围是（ &nbsp; ）．</p>
解析：
<p>∵点$$P(2m-1,3)$$在第二象限，</p>
<p>&there4;$$2m-1&lt;{}0$$，$$m&lt;{}\frac{1}{2}$$．</p>
",普通题,象限内坐标的特征
7144,40180,"<p>根据以上结论化简：</p>
<p>$$\left[ \frac{1}{\left( x+1 \right)\left( x+3 \right)}+\frac{1}{\left( x+3 \right)\left( x+5 \right)}+\cdots +\frac{1}{\left( x+2019 \right)\left( x+2021 \right)} \right]$$$$\div \frac{1}{{{x}^{2}}+2022x+2021}$$．</p>
解析：
<p>原式$$=\left[ \frac{1}{2}\left( \frac{1}{x+1}-\frac{1}{x+3}+\frac{1}{x+3}-\frac{1}{x+5}+\cdots +\frac{1}{x+2019}-\frac{1}{x+2021} \right) \right]\div \frac{1}{\left( x+1 \right)\left( x+2021 \right)}$$</p>
<p>$$=\left( \frac{1}{x+1}-\frac{1}{x+2021} \right)\cdot \left( x+1 \right)\left( x+2021 \right)$$</p>
<p>$$=2021+x-\left( x+1 \right)$$</p>
<p>$$=2021-1+x-x$$</p>
<p>$$=2020$$</p>",普通题,算式找规律
7145,21887,"<p>$$\left( -{{a}^{5}} \right)\cdot {{\left( -{{a}^{2}} \right)}^{2}}=$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>原式$$=\left( -{{a}^{5}} \right)\cdot {{a}^{4}}=-{{a}^{5+4}}=-{{a}^{9}}$$．</p>",普通题,同底数幂的乘法
7146,48859,"<p>$$\frac{{{x}^{2}}}{y}$$，$$-\frac{{{x}^{4}}}{{{y}^{3}}}$$， $$\frac{{{x}^{6}}}{{{y}^{5}}}$$，$$-\frac{{{x}^{8}}}{{{y}^{7}}}$$，$$\cdots $$，其中第$$6$$个分式是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>这列分式中的第$$6$$个分式为$${{(-1)}^{7}}\cdot \frac{{x}^{2n}}{{y}^{2n-1}}=-\frac{{{x}^{12}}}{{{y}^{11}}}$$．</p>
<p>故答案为：$$-\frac{{{x}^{12}}}{{{y}^{11}}}$$．</p>",普通题,算式找规律
7147,12409,"<p>如图所示的几何体的主视图是（&nbsp;&nbsp; ）．</p>
<p style=""text-align: right;""><img alt="""" height=""140"" src=""https://taltools.speiyou.com"" width=""130"" /></p>
解析：
<p>从正面看第一层是两个小正方形，第二层左边一个小正方形，第三层左边一个小正方形．</p>",普通题,综合体的三视图
7148,7351,"<p>判断正负，用&ldquo;$$&gt;$$&rdquo;或&ldquo;$$&lt;{}$$&rdquo;填空：$$c-b$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$，$$a+b$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$，$$a-c$$&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$0$$．</p>
解析：
<p>由图可知，$$a&lt;{}0$$，$$b&gt;0$$，$$c&gt;0$$，且$$\left| b \right|&lt;{}\left| a \right|&lt;{}\left| c \right|$$，</p>
<p>$$c-b&gt;0$$，$$a+b&lt;{}0$$，$$a-c&lt;{}0$$．</p>",普通题,有理数比较大小-利用数轴
7149,33782,"<p>已知$${{a}^{2}}+\left| b-4 \right|=2a-1$$，则$$\frac{a}{b}$$的平方根是&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;．</p>
解析：
<p>∵$${{a}^{2}}+\left| b-4 \right|=2a-1$$，</p>
<p>&there4;$${{\left( a-1 \right)}^{2}}+\left| b-4 \right|=0$$，</p>
<p>&there4;$$a=1$$，$$b=4$$，</p>
<p>&there4;$$\frac{a}{b}=\frac{1}{4}$$，</p>
<p>&there4;$$\frac{1}{4}$$的平方根是$$\pm \frac{1}{2}$$，</p>
<p>故答案为：$$\pm \frac{1}{2}$$．</p>",普通题,开平方
7150,6401,"<p>如图，图①，图②，图③，&hellip;&hellip;是用围棋棋子摆成的一列具有一定规律的&ldquo;山&rdquo;字．则第$$n$$个&ldquo;山&rdquo;字中的棋子个数是（ &nbsp; ）．</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""64"" src=""https://taltools.speiyou.com"" width=""303"" /></p>
解析：
<p>图①共有$$7$$个棋子，</p>
<p>图②共有$$12$$个棋子：$$7+5$$，</p>
<p>图③共有$$17$$个棋子：$$7+5+5$$，</p>
<p>图④共有$$22$$个棋子：$$7+5+5+5$$，</p>
<p>$$\vdots $$</p>
<p>图$$n$$共有的棋子的个数为：$$7+5(n-1)=5n+2$$．</p>
<p>故选$$\text{A}$$．</p>",普通题,数列找规律-图形类的等差数列
7151,39242,"<p>&nbsp;<u>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</u>&nbsp;$$+x^{2}-xy+2y^{2}=2x^{2}+xy+3y^{2}$$．</p>
解析：
<p>$$2x^2+xy+3y^2-(x^2-xy+2y^2)=x^2+2xy+y^2$$，</p>
<p>即$$(x^2+2xy+y^2)+x^2-xy+2y^2=2x^2+xy+3y^2$$．</p>",普通题,整式加减
7152,20783,"<p>分解因式：$$-{{x}^{2}}-2x+15$$．</p>
解析：
<p>二次项系数为$$\pm 1$$的十字相乘可得$$-x^2-2x+15=-(x+5)(x-3)$$．</p>",普通题,二次项系数为±1的十字相乘
7153,28110,"<p>学校准备购进这两种型号的节能灯共$$50$$只，并且$$A$$型节能灯的数量不多于$$B$$型节能灯数量的$$4$$倍，请你设计出最省钱的购买方案，并说明理由．</p>
解析：
<p>设购进$$B$$型节能灯$$a$$只，</p>
<p>则购进$$A$$型节能灯$$(50-a)$$只，</p>
<p>由题意，得$$50-a\leqslant 4a$$，</p>
<p>&there4;$$a\geqslant 10$$，</p>
<p>∵一只$$A$$型节能灯售价是$$5$$元，</p>
<p>一只$$B$$型节能灯售价是$$7$$元，</p>
<p>&there4;购进$$B$$型节能灯越少，费用越少，</p>
<p>&there4;当$$a=10$$时，最省钱，</p>
<p>&there4;$$50-a=40$$，</p>
<p>&there4;最省钱的购买方案是购进$$A$$型节能灯$$40$$只，$$B$$型节能灯$$10$$只．</p>",普通题,不等式组的方案选择问题
7154,30351,"<p>求$$m$$的值．</p>
解析：
<p>解：将$$\left( 0,-3 \right)$$代入$$y=x+m$$，</p>
<p>可得：$$m=-3$$．</p>",普通题,根据条件写一次函数解析式
7155,63,"<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""92"" src=""https://taltools.speiyou.com"" width=""146"" /></p>
解析：
<p>$$15\times8-(12+15)\times4\div2=66$$（平方厘米）．</p>",普通题,矩形的周长与面积
7156,54509,"<p>有两棵树，一棵高$$10$$米，另一棵高$$4$$米，两树相距$$8$$米，一只小鸟从一棵树的树梢到另一棵树的树梢，问小鸟至少飞行多少米？</p>
<p style=""text-align:right""><img alt="""" data=""https://taltools.speiyou.com"" height=""122"" src=""https://taltools.speiyou.com"" width=""208"" /></p>
解析：
<p>如图，设大树高为$$AB=10\text{m}$$，</p>
<p>小树高为$$CD=4\text{m}$$，</p>
<p>过$$C$$点作$$CE\bot AB$$于$$E$$，则四边形$$EBDC$$是矩形，连接$$AC$$，</p>
<p><img alt="""" data=""https://taltools.speiyou.com"" height=""147"" src=""https://taltools.speiyou.com"" width=""192"" /></p>
<p>&there4;$$EB=4\text{m}$$，$$EC=8\text{m}$$，$$AE=AB-EB=10-4=6\text{m}$$，</p>
<p>在$$\text{Rt}\triangle AEC$$中，$$AC=\sqrt{A{{E}^{2}}+E{{C}^{2}}}=\sqrt{{{6}^{2}}+{{8}^{2}}}=10\text{m}$$．</p>
<p>故小鸟至少飞行$$10\text{m}$$．</p>",普通题,勾股定理与实际问题
7157,41488,"<p>若直角三角形的周长为$$30\text{cm}$$，且一条直角边为$$5\text{cm}$$，则另一条直角边长为(　　)</p>
解析：
<p>解：设另一条直角边长为$$x\text{cm}$$，斜边为$$\left( 25-x \right)\text{cm}$$，</p>
<p>根据勾股定理可得：$${{x}^{2}}+{{5}^{2}}={{\left( 25-x \right)}^{2}}$$，</p>
<p>解得：$$x=12$$．</p>
<p>故答案为：C．</p>",普通题,勾股定理
7158,18200,"<p>$$\begin{cases}2x-y=0\cdots① \\ 3x-2y=5\cdots② \\\end{cases}$$．</p>
解析：
<p>$$\begin{cases}2x-y=0\cdots① \\ 3x-2y=5\cdots ②\\\end{cases}$$，</p>
<p>①$$\times 2-$$②得：$$x=-5$$，</p>
<p>将$$x=-5$$代入①得：$$y=-10$$，</p>
<p>则方程组的解为$$\begin{cases}x=-5 \\ y=-10 \\\end{cases}$$，</p>
<p>故答案为：$$\begin{cases}x=-5 \\ y=-10 \\\end{cases}$$．</p>",普通题,加减消元法解二元一次方程组
7159,12545,"<p>求$$y$$关于$$x$$的函数表达式和自变量$$x$$的取值范围．</p>
解析：
<p>∵一根火柴的长度为$$1$$，菱形两条对角线所摆的火柴根数分别是$$x$$根和$$y$$根，</p>
<p>&there4;菱形两条对角线的长度分别为$$x$$和$$y$$，</p>
<p>∵菱形的面积为$$18$$，</p>
<p>&there4;$$\frac{1}{2}xy=18$$，</p>
<p>即$$y=\frac{36}{x}$$，</p>
<p>∵火柴的根数为正整数，</p>
<p>&there4;$$x$$可取$$1$$，$$2$$，$$3$$，$$4$$，$$6$$，$$9$$，$$12$$，$$18$$，$$36$$．</p>",普通题,菱形的性质
7160,1117,"<p>连接$$AB$$，线段$$AB$$沿$$y$$轴方向平移，线段$$AB$$扫过的面积为$$24$$，求平移后点$$B$$的纵坐标．</p>
解析：
<p>根据题意可得：$$a=c-5$$，$$b=c-9$$，</p>
<p>&there4;$$A\left( c-5,0 \right)$$，$$B\left( c-9,2 \right)$$，</p>
<p>$$B{{B}^{\prime }}=6$$，$$2+6=8$$，$$2-6=-4$$，</p>
<p>&there4;$$B(c-9,8)$$或$$B(c-9,-4)$$，</p>
<p>&there4;平移后$$B$$点的纵坐标为$$8$$或$$-4$$．</p>",普通题,坐标与距离
